# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Sep 26 16:11:26 2021
#
# User preference: *
#
# COLUMN toipfx:         TESS Object of Interest Prefix
# COLUMN tid:            TESS Input Catalog ID
#
toipfx,tid
2729,39724477
273,279740441
2730,37240067
2731,34729329
2732,34466256
2733,34266522
2734,21505121
2735,20069685
2736,91869778
2737,445946478
2738,445145355
2739,319473643
274,281979481
2740,301281965
2741,283303192
2742,282102605
2743,280212554
2744,279989567
2745,237770757
2746,237736186
2747,237632488
2748,237552878
2749,235448190
275,373844472
2750,235300016
2751,231157209
2752,170367033
2753,168191686
2754,148233571
2755,148004811
2756,147437399
2757,147125706
2758,147034452
2759,134315574
276,382188882
2760,130611752
2761,96736412
2762,79431527
2763,78441371
2764,53122063
2765,52976395
2766,284288093
2767,48806546
2768,443556801
2769,443534757
277,439456714
2770,438057373
2771,437893926
2772,435934762
2773,420962989
2774,388934707
2775,36574157
2776,35636165
2777,35483319
2778,332860211
2779,319735319
278,244161191
2780,317546777
2781,317417916
2782,306903715
2783,302976834
2784,302766000
2785,300204369
2786,281987399
2787,270677031
2788,255756918
2789,251209368
279,122613513
2790,247518629
2791,237406657
2792,237362186
2793,235077268
2794,232139628
2795,232052748
2796,220076110
2797,206897186
2798,160347548
2799,156887426
280,42054565
2800,147804034
2801,140287227
2802,139444326
2803,124379043
2804,44764338
2805,5024743
2806,193220940
2807,11936042
2808,192988021
2809,45655786
281,38696105
2810,80682484
2811,78775584
2812,105801221
2813,133427311
2814,268187322
2815,306663205
2816,131581522
2817,285526706
2818,151483286
2819,387275908
282,29781292
282,29781292
282,29781292
2820,130948731
2821,281489322
2822,130349701
2823,271035369
2824,128135100
2825,268496304
2826,123462119
2827,440775339
2828,268042363
2829,114103134
283,382626661
2830,307456716
2831,259165246
2832,107340585
2833,238335094
2834,156172268
2835,98286422
2836,144628120
2837,238020894
2838,81231810
2839,182470056
284,277103955
2840,178577607
2841,79930628
2842,178162579
2843,79030066
2844,387342052
2845,177612321
2846,66151343
2847,175604949
2848,285524410
2849,61687533
285,220459976
2850,453105377
2851,174206540
2852,52869977
2853,173818213
2854,50989813
2855,437156845
2856,172630205
2857,419148828
2858,47587394
2859,157655504
286,150030205
286,150030205
2860,419029830
2861,157572174
2862,231937059
2863,412257781
2864,157011920
2865,231337271
2866,409896170
2867,156949982
2868,147857396
2869,409264172
287,2758565
2870,14709225
2871,155807906
2872,151930063
2873,119448220
2874,123106490
2875,385658469
2876,10827386
2877,348477542
2878,4999813
2879,146836153
288,47316976
2880,344140617
2881,320541238
2882,142405475
2883,319932686
2884,318413374
2885,140019355
2886,318796593
2887,134183038
2888,80713983
2889,355796887
289,201292545
2890,355655412
2891,342167886
2892,340559155
2893,340144218
2894,315120585
2895,315117300
2896,310537530
2897,308987429
2898,308612785
2899,307366709
290,201233610
2900,298206077
2901,295093397
2902,290302097
2903,268125229
2904,267536225
2905,260120451
2906,192259856
2907,192003741
2908,191671884
2909,191496430
291,49710555
2910,141574742
2911,141141249
2912,118406995
2913,101588793
2914,90127880
2915,89617284
2916,76663549
2917,75744886
2918,74881311
2919,74274839
292,180285396
2920,48210046
2921,45896295
2922,45492609
2923,45299834
2924,45048546
2925,44510874
2926,34499178
2927,33651215
2928,33159936
2929,31975443
293,355637190
2930,30300445
2931,29505837
2932,29418536
2933,29336129
2934,28945511
2935,24837152
2936,22020459
2937,18794442
2938,11417087
2939,5485318
294,188570092
2940,5224772
2941,4729001
2942,3840990
2943,3233861
2944,340700241
2945,286152207
2946,302798365
2947,374847873
2948,357896777
2949,357299852
295,327952677
2950,356206412
2951,304025075
2952,302527524
2953,469184909
2954,464328419
2955,464326872
2956,463508231
2957,463469906
2958,463203560
2959,462162963
296,382463648
2960,462072242
2961,446684383
2962,444394183
2963,441334829
2964,439512298
2965,146841337
2966,136504576
2967,103245940
2968,103183399
2969,36452991
297,115242351
2970,461136782
2971,453452264
2972,448536355
2973,437259571
2974,437253811
2975,423393242
2976,413372087
2977,361343239
2978,315096343
2979,311252710
298,206686292
2980,289931756
2981,287145649
2982,211446495
2983,168449943
2984,168405330
2985,168384845
2986,148497855
2987,141631253
2988,105759569
2989,97825640
299,156075294
2990,73433128
2991,49046332
2992,49045066
2993,48768158
2994,36718161
2995,36381058
2996,35855047
2997,35652085
2998,34737413
2999,34505005
300,166697854
3000,23435610
3001,468977648
3002,402053027
3003,400762242
3004,400395395
3005,386297468
3006,386161311
3007,384034837
3008,383666033
3009,357634632
301,144301052
3010,357202877
3011,356461227
3012,437560683
3013,383949205
3014,383806208
3015,357801293
3016,356200601
3017,122418622
3018,45684223
3019,45296362
302,229111835
3020,45191604
3021,45054849
3022,287721202
3023,454248975
3024,452576848
3025,452464529
3026,449491381
3027,282091492
3028,467955232
3029,465540915
303,145750719
3030,465275307
3031,460686828
3032,401283491
3033,398725538
3034,391645374
3035,390444761
3036,390157607
3037,376209245
3038,376036292
3039,373033374
304,262530873
3040,372596795
3041,371864043
3042,361219651
3043,360706000
3044,357538688
3045,344568128
3046,323966987
3047,316652224
3048,304426002
3049,303867090
305,102030574
3050,302003748
3051,288224503
3052,287584141
3053,269859655
3054,267712001
3055,160522555
3056,67798337
3057,67622702
3058,464711858
3059,464067218
306,114749636
3060,463681005
3061,463590116
3062,463343283
3063,463103749
3064,463070290
3065,462135459
3066,461968320
3067,459157691
3068,458995583
3069,457268255
307,9100874
3070,452049244
3071,452006073
3072,451084885
3073,448744179
3074,447976172
3075,447891218
3076,447593267
3077,443341002
3078,443042089
3079,441444262
308,281710229
3080,439926641
3081,432467894
3082,428699140
3083,405620289
3084,397423462
3085,376740324
3086,374158843
3087,364427226
3088,362607799
3089,347715478
309,228507250
3090,309913305
3091,306255021
3092,274911536
3093,272885406
3094,272645619
3095,270075071
3096,229465678
3097,163262555
3098,163260812
3099,163030461
310,175477257
3100,162620529
3101,157213708
3102,147092818
3103,133129971
3104,132963419
3105,124454726
3106,124453339
3107,124174267
3108,124146529
3109,120723776
311,434105231
3110,104022675
3111,103832313
3112,98662211
3113,94346376
3114,94011343
3115,93093765
3116,80778619
3117,73082014
3118,58461209
3119,57793060
312,180145006
3120,22384839
3121,14715294
3122,61117473
3123,60768923
3124,454918388
3125,160023
3126,454876465
3127,17361
3128,453677947
3129,4711
313,9102327
3130,453396346
3131,2876
3132,448923766
3133,448775221
3134,448688668
3135,448098793
3136,418471796
3137,395514100
3138,270347814
3139,48661942
314,316769613
3140,394900138
3141,394443982
3142,387791274
3143,384244834
3144,361176558
3145,360816296
3146,360816293
3147,359572563
3148,323980895
3149,296670796
315,66356824
3150,195256633
3151,36607746
3152,467484304
3153,466318137
3154,465176038
3155,457272901
3156,457110913
3157,456962262
3158,451254008
3159,449549170
316,8988289
3160,440872576
3161,438777551
3162,433546897
3163,425316308
3164,419946164
3165,419858461
3166,412371819
3167,411796826
3168,410554986
3169,403911354
317,402319411
3170,400712525
3171,399058051
3172,398502253
3173,398466662
3174,392112968
3175,391510223
3176,389999924
3177,383410746
3178,381996371
3179,378227267
318,206352378
3180,372960748
3181,372596796
3182,372448111
3183,370385007
3184,366248595
3185,363661031
3186,363632843
3187,245027119
3188,363202582
3189,361998994
319,389753172
3190,344745774
3191,342375120
3192,336613507
3193,334757798
3194,333511802
3195,332880327
3196,331297805
3197,331160996
3198,121625070
3199,330885564
320,188593930
3200,330014070
3201,329921262
3202,329691586
3203,329609449
3204,326662822
3205,322862882
3206,321802774
3207,320994166
3208,319949055
3209,319806044
321,175476629
3210,318668441
3211,323002911
3212,316236118
3213,314013231
3214,312508092
3215,307888842
3216,306547699
3217,309436531
3218,305739565
3219,305492348
322,198077394
3220,304950588
3221,303883880
3222,303686889
3223,297668572
3224,297457992
3225,401952328
3226,295233473
3227,294385899
3228,294365631
3229,290263093
323,251852984
3230,289445553
3231,280857321
3232,269439355
3233,265633507
3234,260776145
3235,243641947
3236,242460075
3237,242389810
3238,241752370
3239,241569046
324,156002449
3240,241514551
3241,241326434
3242,209923610
3243,209707800
3244,208091447
3245,203476998
3246,179715231
3247,167597352
3248,165667705
3249,159262969
325,66413476
3250,125424836
3251,121194926
3252,112037211
3253,112037203
3254,107506563
3255,83395136
3256,322901324
3257,76505260
3258,369789627
3259,68523365
326,144336525
3260,370138999
3261,358070912
3262,280096473
3263,469821652
3264,468055102
3265,466167563
3266,451566438
3267,410372968
3268,410358456
3269,410314178
327,206669860
3270,407922734
3271,406236094
3272,388280249
3273,372443687
3274,360822008
3275,325275736
3276,320327056
3277,319568619
3278,304130406
3279,179987678
328,139357541
3280,290302491
3281,254142310
3282,219924802
3283,201660996
3284,166220082
3285,114181798
3286,113648563
3287,113117112
3288,79920467
3289,31786438
329,169765334
3290,31697707
3291,464593883
3292,464481762
3293,464445045
3294,464280516
3295,456574511
3296,456560485
3297,451538240
3298,407772585
3299,390723664
330,27966179
3300,384299730
3301,384016413
3302,383299778
3303,381982417
3304,381789320
3305,380775661
3306,369861731
3307,369861728
3308,365554300
3309,365021641
331,262531275
3310,364072092
3311,337274055
3312,332314607
3313,327210623
3314,315398848
3315,312030014
3316,311565540
3317,311292015
3318,310854881
3319,310267134
332,139285832
3320,307320565
3321,306648160
3322,306357884
3323,305512837
3324,304695574
3325,303617735
3326,301455423
3327,292477426
3328,276647494
3329,256158543
333,224245334
3330,255768108
3331,194795551
3332,194179013
3333,193782529
3334,160930264
3335,120033290
3336,119950057
3337,119089245
3338,86419190
3339,86021841
334,233964642
3340,76761591
3341,75919790
3342,75076261
3343,58046864
3344,57093805
3345,21997420
3346,6404965
3347,131581531
3348,131347421
3349,50909831
335,41865539
3350,4959676
3351,941340744
3352,33840683
3353,391903064
3353,391903064
3354,260367888
3355,382045742
3356,229138584
3357,412259468
3358,146244533
3359,360714300
336,55452495
3360,342343963
3361,440324561
3362,464300749
3363,385858569
3364,280655495
3365,34297761
3366,220547837
3367,131730580
3368,131419624
3369,190981760
337,155986102
3370,131250246
3371,186470510
3372,131036011
3373,186459119
3374,131025778
3375,185482513
3376,130797885
3377,184670625
3378,133655284
3379,130191319
338,116156517
3380,176148945
3381,129881395
3382,13737885
3383,175317833
3384,118603213
3385,175079720
3386,174426662
3387,118072143
3388,173860688
3389,419419534
339,69838258
3390,96055535
3391,173824688
3392,80174172
3393,173260345
3394,59536337
3395,170405772
3396,56630436
3397,154616309
3398,46999289
3399,153197346
340,80439101
3400,437215469
3401,26051436
3402,152685831
3403,133107143
3404,18795429
3405,152326573
3406,410159011
3407,152005053
3408,7904580
3409,405485201
341,33911302
3410,238012337
3411,150424946
3412,396794358
3413,149745822
3414,131348451
3415,386456916
3416,145910571
3417,332710679
3418,437144507
3419,145904365
342,415969574
3420,293978434
3421,145023816
3422,286099128
3423,144970275
3424,283702603
3425,144682439
3426,277833423
3427,144467913
3428,271486001
3429,134551640
343,66497310
3430,118329434
3431,270649648
3432,133849258
3433,270471065
3434,270457662
3435,238162973
3436,132320310
3437,132313173
3438,455272393
3439,394338713
344,13023378
3440,208030798
3441,393196631
3442,207981861
3443,392995938
3444,161299119
3445,364431259
3446,149022647
3447,363749415
3448,143934343
3449,363083571
345,308208458
3450,126125073
3451,361710792
3452,360475034
3453,360473750
3454,359426909
3455,358938714
3456,357661805
3457,357312511
3458,340228388
3459,335860261
346,118327533
3460,39858507
3461,334080358
3462,324116813
3463,292889298
3464,290504044
3465,454361389
3466,284254253
3467,453289469
3468,282091493
3469,447192619
347,224271611
3470,277538491
3471,407166076
3472,275562670
3473,406861922
3474,274367763
3475,403507814
3476,272983172
3477,402391147
3478,255909950
3479,402219289
348,70785910
3480,254909777
3481,396316939
3482,254629854
3483,395926728
3484,221882319
3485,394672497
3486,221861843
3487,301160638
3488,394570569
3489,221785300
349,382474101
3490,394492339
3491,208719443
3492,81077799
3493,203377303
3494,165827520
3495,272167060
3496,448358913
3497,21113347
3498,310294189
3499,446370039
350,199731190
3500,443666343
3501,98957720
3502,452281203
3503,459850897
3504,117689799
3505,390988385
3506,102159710
3507,86451883
3508,278968371
3509,244912396
351,228381868
3510,57753734
3511,416368336
3512,40779013
3513,244487927
3514,1870990135
3515,198725468
3516,30254887
3517,123007594
3518,1712954983
3519,417129824
352,47423120
3520,120101789
3521,429036977
3522,106224627
3523,417047499
3524,106224626
3525,373576942
3526,89876424
3527,355748785
3528,67247610
3529,326203952
353,100099031
3530,64214215
3531,316038054
3532,42484503
3533,313408643
3534,27916356
3535,304514922
3536,27844066
3537,294599100
3538,27459498
3539,294594423
354,100097716
3540,17865622
3541,291147951
3542,16187321
3543,275887811
3544,15460993
3545,274641986
3546,13424053
3547,274075364
3548,271167979
3549,269269740
355,183593642
3550,248058363
3551,247283596
3552,247283054
3553,239628993
3554,239585909
3555,233415701
3556,230840853
3557,271042173
3558,195750008
3559,184468386
356,369336146
3560,184295571
3561,172754786
3562,193708920
3563,169461816
3564,193482096
3565,1965256662
3566,169187982
3567,452658846
3568,160390955
3569,436314778
357,220016044
3570,136122328
3571,2010186093
3572,1976308113
3573,407905370
3574,407694390
3575,407658979
3576,405897415
3577,396133015
3578,358186451
3579,316606244
358,321982642
3580,305478010
3581,295413003
3582,290308758
3583,289895191
3584,289100911
3585,287591638
3586,286080865
3587,267373896
3588,265242905
3589,260761464
359,80432617
3590,236638487
3591,190479710
3592,162387333
3593,162289289
3594,162179096
3595,440113053
3596,352690548
3597,267650535
3598,352469839
3599,194461202
360,13023738
3600,343726435
3601,191202679
3602,331146317
3603,13961554
3604,330135981
3605,329373799
3606,315907220
3607,277505161
3608,267867517
3609,267861788
361,144276942
3610,267484653
3611,252549844
3612,233948455
3613,233795794
3614,233831759
3615,173711153
3616,173298412
3617,173176491
3618,65981892
3619,64938667
362,305048116
3620,620780629
3621,435861696
3622,432761635
3623,422881018
3624,414922696
3625,1980725947
3626,398912927
3627,1979500576
3628,238624131
3629,455784423
363,262530780
3630,189380158
3631,429414530
3632,186292194
3633,429218084
3634,80478272
3635,428003305
3636,61205803
3637,370981403
3638,47094691
3639,365447203
364,47425697
3640,200917197
3641,192878624
3642,186614891
3643,453230066
3644,445496795
3645,184733148
3646,445407434
3647,149855074
3648,433144048
3649,139559780
365,118586896
3650,139507260
3651,415976665
3652,116848450
3653,410552165
3654,396556650
3655,94609570
3656,77258279
3657,381544766
3658,71854732
3659,374778982
366,251878904
3660,67517533
3661,370123525
3662,65446983
3663,354151219
3664,348437470
3665,65440953
3666,346626688
3667,63717709
3668,467580267
3669,63470437
367,9033144
3670,331854794
3671,312345863
3672,50943163
3673,452964680
3674,308613965
3675,34646336
3676,302470965
3677,458876004
3678,34551972
3679,285354178
368,77031413
3680,311703724
3681,285272237
3682,28961316
3683,264912889
3684,28873762
3685,252118701
3686,13533330
3687,250803548
3688,245509452
3689,241135327
369,175482273
3690,240989628
3691,240959810
3692,240864953
3693,240823272
3694,470822809
3695,203096531
3696,202872757
3697,470783598
3698,266425782
3699,266401846
370,251855940
3700,417676091
3701,266213232
3702,385400633
3703,260962960
3704,367616146
3705,259506033
3706,252430813
3707,366311757
3708,251652214
3709,356322454
371,156016136
3710,174826170
3711,355008856
3712,354442783
3713,171160885
3714,155867025
3715,354293303
3716,155351556
3717,348099535
3718,417942201
3719,150074121
372,441075486
3720,347051112
3721,143687316
3722,346015394
3723,3027681
3724,143642240
3725,339250695
3726,122695048
3727,339207847
3728,116257066
3729,322160664
373,9032368
3730,417844678
3731,115457180
3732,321894059
3733,321436679
3734,105135774
3735,317252733
3736,98620619
3737,96074951
3738,312689217
3739,311441461
374,183675732
3740,87597187
3741,701926762
3742,286696848
3743,87091417
3744,86075481
3745,666567477
3746,284747017
3747,647636934
3748,82622707
3749,284174392
375,280097543
3750,468777766
3751,284173938
3752,81597356
3753,467783290
3754,81593515
3755,281196902
3756,67300566
3757,445751830
3758,280254984
3759,27244707
376,144301273
3760,440186528
3761,275703182
3762,9833284
3763,432114158
3764,275702126
3765,432078760
3766,9830791
3767,274545328
3768,268172361
3769,428251130
377,139285736
3770,8621049
3771,3364732
3772,426319499
3773,266772500
3774,704012376
3775,68850908
3776,68388114
3777,802227190
3778,53307409
3779,742648307
378,20892672
3780,468832904
3781,470974162
3782,396813816
3783,459755750
3784,339503267
3785,458419328
3786,321250206
3787,457104362
3788,312811620
3789,453410966
379,220396259
3790,29117085
3791,400432230
3792,453348525
3793,29105766
3794,416539317
3795,253030300
3796,393251073
3797,252912175
3798,22683951
3799,373614579
380,100014359
3800,21291176
3801,373612558
3802,190250689
3803,353498819
3804,312991501
3805,189852832
3806,16076354
3807,289661991
3808,138497780
3809,252876117
381,207084429
3810,239136269
3811,138475192
3812,239134248
3813,4605846
3814,155873992
3815,149995163
3816,102848207
3817,99572130
3818,99097200
3819,95660472
382,229091748
3820,95234976
3821,88485645
3822,88385463
3823,81212289
3824,71134735
3825,39077574
3826,9346507
3827,8677530
3828,841226526
3829,801354155
383,167418898
3830,445807396
3831,393853275
3832,356736743
3833,356539624
3834,355953198
3835,330795142
3836,900240532
3837,308073360
3838,307915084
3839,298074043
384,155995204
3840,287231664
3841,252474634
3842,165985431
3843,841226527
3844,165885558
3845,156816238
3846,149918151
3847,149917086
3848,147994863
3849,147890655
385,300810086
3850,143008050
3851,142739544
3852,142635225
3853,142618165
3854,142562395
3855,126325149
3856,125552076
3857,105379013
3858,86273567
3859,1122079
386,238059180
3860,416542079
3861,396950329
3862,141205978
3863,383531543
3864,1001477809
3865,376688393
3866,376632626
3867,320208949
3868,310994622
3869,253044312
387,92359850
3870,165989915
3871,165468291
3872,165431806
3873,154126149
3874,154105890
3875,153978165
3876,150388393
3877,144310492
3878,141275395
3879,139086171
388,422655579
3880,138973825
3881,136998882
3882,101643582
3883,99330090
3884,86263325
3885,55748194
3886,48220826
3887,21549805
3888,18067025
3889,950525831
389,271900960
3890,18017227
3891,459215281
3892,3896759
3893,458424950
3894,165464482
3895,3808740
3896,445837596
3897,154181821
3898,450337675
3899,441697509
390,250386181
3900,366755319
3901,357373216
3902,310094771
3903,288434231
3904,233462817
3905,180672438
3906,180607846
3907,165723070
3908,165412561
3909,161003569
391,382391899
3910,158617175
3911,158497525
3912,156648452
3913,155898758
3914,139118482
3915,81247877
3916,68074302
3917,68035558
3918,23815847
3919,23769326
392,328350926
3920,2016376984
3921,1101909431
3922,1101855081
3923,467265105
3924,456042145
3925,435167167
3926,434171145
3927,434171113
3928,427153307
3929,422554579
393,29960109
3930,422514153
3931,421336001
3932,408094424
3933,388393034
3934,375981105
3935,372207084
3936,371676181
3937,367425982
3938,367333043
3939,366115856
394,9858404
3940,346081845
3941,345697569
3942,345329200
3943,343330330
3944,338065029
3945,336824844
3946,336399144
3947,336092760
3948,335489455
3949,334493051
395,38541473
3950,334394274
3951,334385701
3952,321861405
3953,320503729
3954,316453500
3955,314375831
3956,309849817
3957,305550963
3958,279383896
3959,275421144
396,178155732
396,178155732
396,178155732
3960,272785423
3961,272219353
3962,271761420
3963,271439193
3964,270435047
3965,269043098
3966,262880826
3967,256867493
3968,252071095
3969,252049912
397,219379012
3970,237221436
3971,237077180
3972,284206913
3973,233654042
3974,156007004
3975,155947004
3976,154293917
3977,116382006
3978,468329664
3979,444523623
398,1129033
3980,312548829
3981,312548415
3982,25773352
3983,20303110
3984,20182780
3985,604863428
3986,470911286
3987,452972453
3988,452938965
3989,444413256
399,219388773
3990,420446142
3991,418133917
3992,403347341
3993,403340402
3994,372505528
3995,347210614
3996,347011522
3997,327004130
3998,320281287
3999,284528889
400,35857242
4000,283015592
4001,83148519
4002,83053699
4003,399346877
4004,397924314
4005,395773226
4006,390048041
4007,389910188
4008,379629854
4009,368734712
401,259701242
4010,352682207
4010,352682207
4010,352682207
4011,289264348
4012,280315875
4013,279265701
4014,85791385
4015,85429139
4016,461491274
4017,407313319
4018,407243316
4019,284305328
402,120896927
402,120896927
4020,10974783
4021,10507330
4022,1271152446
4023,470678283
4024,470169396
4025,441730540
4026,428963229
4027,427866520
4028,406634633
4029,393633044
403,257567854
4030,390021939
4031,389968080
4032,387603144
4033,387330895
4034,375654303
4035,372392226
4036,367913453
4037,367287018
4038,366580825
4039,366120401
404,166833457
4040,356786657
4041,345645749
4042,332393279
4043,322262448
4044,307956396
4045,298264260
4046,284760740
4047,279769094
4048,279605855
4049,259274960
405,176984236
4050,255865833
4051,237101326
4052,236775063
4053,235684392
4054,233719215
4055,233053554
4056,232567319
4057,230388132
4058,229639351
4059,229605891
406,153065527
406,153065527
4060,229508727
4061,224601047
4062,219866209
4063,219499488
4064,219489550
4065,219485050
4066,193556520
4067,162577466
4068,159334269
4069,143009290
407,349518800
4070,115270627
4071,115182469
4072,85459171
4073,648958344
4074,628103717
4075,627323667
4076,57193198
4077,57159675
4078,444724127
4079,444558604
408,176778112
4080,428892437
4081,421973253
4082,400899926
4083,399444057
4084,346673534
4085,336840314
4086,328814605
4087,310002617
4088,302381397
4089,298752252
409,167754523
4090,289373041
4091,289316336
4092,288242606
4093,284454822
4094,280035202
4095,274974693
4096,272782321
4097,264295655
4098,264223828
4099,264173803
410,206466531
4100,243297296
4101,243280335
4102,237235093
4103,235902467
4104,235664497
4105,233576159
4106,233535738
4107,232632239
4108,232603560
4109,230084146
411,100990000
411,100990000
4110,230075120
4111,230006888
4112,229976631
4113,229786610
4114,229408913
4115,199610140
4116,198616607
4117,198189972
4118,193773468
4119,160618074
412,7624182
4120,159438097
4121,157218656
4122,156215204
4123,153896150
4124,150761163
4125,147761049
4126,141616639
4127,141488193
4128,137420801
4129,123357034
413,170634116
4130,71396541
4131,47937361
4132,335655755
4133,468396217
4134,420803693
4135,288471040
4136,420680343
4137,417646390
4138,257060897
4139,408729765
414,325680697
4140,400103802
4141,400093775
4142,39573090
4143,371711170
4144,313194972
4145,279947414
4146,23124038
4147,138329479
4148,137157546
4149,103096524
415,152476657
4150,102719996
4151,406926040
4152,1813844121
4153,470171739
4154,470156846
4155,467331291
4156,462553953
4157,461538935
4158,441797394
4159,441600335
416,49899799
4160,441580526
4161,441572821
4162,420114036
4163,420112217
4164,420108587
4165,398371628
4166,389777651
4167,377165123
4168,372758077
4169,372747949
417,339733013
4170,366972162
4171,362223355
4172,359388309
4173,358613376
4174,356822426
4175,952046774
4176,58533991
4177,130981260
4178,289988797
4179,297148017
418,178284730
4180,126737992
4181,426017070
4182,31637479
4183,421951960
4184,394357918
4185,152563846
4186,300579472
4187,176780257
4188,424747720
4189,7422496
419,279251651
4190,65416038
4191,167905035
4192,41995709
4193,382419744
4194,299176311
4195,67598139
4196,67566164
4197,332579116
4198,459913687
4199,220144363
420,408159788
4200,53593542
4201,95057860
4202,237603062
4203,72494421
4204,158697949
4205,280645209
4206,281242007
4207,37242226
4208,280304556
4209,200090347
421,94986319
4210,409315469
4211,385654601
4212,126864892
4213,32408928
4214,409594381
4215,7274938
4216,187861378
4217,108939482
4218,142628514
4219,114103136
422,117979455
4220,346995484
4221,334252687
4222,318054782
4223,157088184
4224,148667071
4225,141405814
4226,127328218
4227,99081059
4228,415143674
4229,319282294
423,43647325
4230,128127712
4231,127895118
4232,126357909
4233,113295476
4234,81055189
4235,157528286
4236,36227841
4237,30825828
4238,24615998
4239,22121296
424,117979694
4240,19547831
4241,4102368
4242,445582110
4243,400683848
4244,393340920
4245,52928939
4246,291465998
4247,286153328
4248,190986054
4249,269568703
425,169532369
4250,269249506
4251,192520375
4252,145038729
4253,145249556
4254,92744152
4255,82302240
4256,77102895
4257,75208638
4258,74484886
4259,268643535
426,189013224
4260,74967390
4261,74197917
4262,53365065
4263,48276576
4264,45996325
4265,118308828
4266,442050698
4267,80783538
4268,341272282
4269,178657161
427,70914192
4270,151920165
4271,146842334
4272,146664561
4273,133331642
4274,290388627
4275,363635669
4276,469811655
4277,466682238
4278,466222485
4279,407146536
428,117979850
4280,387193925
4281,384386061
4282,374348168
4283,343952976
4284,280726137
4285,310105752
4286,294097592
4287,290407621
4288,278821913
4289,278540265
429,259592689
4290,278196907
4291,257520272
4292,255918903
4293,101696403
4294,30499203
4295,325527653
4296,72668830
4297,28116365
4298,146282666
4299,67535663
430,459942762
4300,266843799
4301,307079330
4302,182078202
4303,200296137
4304,366443426
4305,372068780
4305,372068780
4306,44898913
4307,141186075
4307,141186075
4308,144193715
4309,56662591
431,31374837
431,31374837
4310,303317324
4311,122617317
4311,122617317
4312,251086776
4313,294324819
4314,459952217
4315,139148528
4316,7020254
4317,422914082
4318,311130133
4319,157115010
432,38686737
4320,404518509
4320,404518509
4321,325081244
4322,13883872
4323,143022742
4323,143022742
4324,408416746
4325,202185707
4326,303586471
4327,140687214
4328,77175217
4329,256722647
433,188989177
4330,47617038
4331,148833828
4332,178959058
4333,144645881
4334,128531633
4335,443658196
4336,166184428
4337,399642071
4338,253434221
4339,7439481
434,78055054
4340,454038613
4341,62301521
4342,354944123
4342,354944123
4343,278988097
4344,38939275
4345,469791892
4346,389371332
4347,32498058
4348,350299588
4349,313889049
435,44647437
4350,50379036
4351,358253047
4352,237332812
4353,176797879
4354,332715376
4355,260655847
4356,149389419
4357,300011941
4358,273418421
4359,133505138
436,44745077
4360,52307802
4361,334632624
4362,238164799
4363,325682877
4364,4070275
4365,413343957
4366,297361900
4367,313675203
4368,314724818
4369,278862750
437,32499655
4370,335040423
4371,450649506
4372,401980624
4373,315350812
4374,308191940
4375,343708863
4376,250306572
4377,394918211
4378,394721720
4379,97766057
438,468880077
4380,169958952
4381,305767364
4382,32460142
4383,384744828
4384,259230140
4385,22186226
4386,350575997
4387,33350443
4388,313554509
4389,41387532
439,13021029
4390,369345064
4391,66620917
4392,429791387
4393,107440797
4394,341805908
4395,218483943
4396,379723086
4397,107728509
4398,214243287
4399,464646604
440,143350972
4400,231630147
4401,178170828
4402,197807778
4403,350931281
4404,342314656
4405,177254988
4406,206541859
4407,207238953
4408,260189643
4409,382200986
441,316916655
4411,366484980
4412,35315453
4413,142019343
4414,1405997635
4415,1234810324
4416,79605791
4417,208297760
4418,295593712
4419,352229268
442,70899085
4420,362709886
4421,141412823
4422,263748033
4423,344600402
4424,326386495
4425,106940971
4426,271354351
4427,207339000
4428,271042217
4429,233188747
443,117979897
4430,362222177
4431,121660904
4432,198610218
4433,158551257
4434,63452790
4435,122596693
4436,420268415
4437,237205154
4438,22233480
4439,267545252
444,179034327
4440,164786087
4441,23982469
4442,446158352
4443,158241252
4444,158167408
4445,158388163
4446,137899948
4447,153937417
4448,138359318
4449,322046084
445,14091704
4450,373017346
4451,23229805
4452,229581160
4453,243333538
4454,48217457
4455,138644215
4456,27774415
4457,299220166
4458,229671380
4459,230129753
446,1449640
4460,461635621
4461,149282072
4462,76420654
4463,8599009
4464,441589581
4465,157236902
447,14091633
448,1528696
449,139528693
450,77951245
451,257605131
451,257605131
451,257605131
452,139733308
453,452808876
454,153077621
455,98796344
456,77228304
457,89256802
458,64071894
459,38603673
460,9804616
461,4646810
462,420049884
463,176831592
464,398733009
465,270380593
466,4616072
467,20178111
468,33521996
469,33692729
470,37770169
471,47911178
472,52280468
473,52640302
474,59843967
475,100608026
476,156987351
477,170102285
478,172464366
479,306362738
480,317548889
481,339672028
482,365639282
483,393414358
484,427348923
485,427352241
486,260708537
487,31852980
487,31852980
488,452866790
489,455096220
490,455135327
491,468987719
492,17746821
493,19025965
494,19519368
495,22529346
496,88977253
497,108645766
498,121338379
499,123702439
500,134200185
501,134537478
502,172193428
503,186812530
504,219164808
505,268644785
506,274138511
507,348538431
508,425206121
509,453211454
509,453211454
510,238086647
511,440777904
512,119292328
512,119292328
513,431999925
514,366576758
515,366622912
516,318937509
517,308307606
518,264979636
519,218795833
520,148479278
521,27649847
522,19451711
523,93125144
524,365690646
525,71512186
526,200593988
527,148228019
528,403693875
529,438490744
530,387690507
531,302895996
